Date,HomeTeam,AwayTeam,HomeScore,AwayScore,MatchState,MatchLink,MatchCode
27/05/22,El Gouna,Al-Ittihad,1,0,FT,https://www.sofascore.com/el-gouna-fc-al-ittihad-alexandria/Mdospwr#10296560,10296560
27/05/22,El-Makkasa,Pharco,0,0,FT,https://www.sofascore.com/pharco-fc-misr-el-makkasa/jwrsdJWb#10296563,10296563
28/05/22,El Mahalla,El-Gaish,0,1,FT,https://www.sofascore.com/ghazl-el-mahalla-talaea-el-gaish/lwrsuqy#10296566,10296566
28/05/22,Smouha,ENPPI,1,1,FT,https://www.sofascore.com/enppi-smouha/nwrsowr#10296565,10296565
28/05/22,Zamalek,Ismaily,2,1,FT,https://www.sofascore.com/zamalek-sc-ismaily/qXqstXq#10296562,10296562
29/05/22,Future FC,Eastern Company SC,1,1,FT,https://www.sofascore.com/eastern-company-sc-future-fc/FqgcsHdjd#10296561,10296561
29/05/22,Pyramids,Al-Masry,3,1,FT,https://www.sofascore.com/pyramids-fc-al-masry/kwrscavb#10296559,10296559
30/05/22,National Bank,Ceramica Cleopatra,0,0,FT,https://www.sofascore.com/ceramica-cleopatra-national-bank-of-egypt/BHgcsxHYc#10296577,10296577
30/07/22,Al-Mokawloon,Al Ahly,0,0,FT,https://www.sofascore.com/al-mokawloon-al-ahly-fc/kNcspXq#10296567,10296567
17/06/22,Ceramica Cleopatra,Pharco,1,1,FT,https://www.sofascore.com/ceramica-cleopatra-pharco-fc/dJWbsxHYc#10296554,10296554
17/06/22,Ismaily,Al-Mokawloon,0,0,FT,https://www.sofascore.com/ismaily-al-mokawloon/pXqsqXq#10296552,10296552
17/06/22,El-Gaish,Smouha,3,3,FT,https://www.sofascore.com/smouha-talaea-el-gaish/lwrsnwr#10296557,10296557
18/06/22,Al-Masry,El Gounax2,1,0,FT,https://www.sofascore.com/el-gouna-fc-al-masry/kwrspwr#10296553,10296553
18/06/22,ENPPI,Future FC,1,2,FT,https://www.sofascore.com/future-fc-enppi/owrsFqgc#10296558,10296558
18/06/22,Al-Ittihad,El-Makkasa,1,0,FT,https://www.sofascore.com/misr-el-makkasa-al-ittihad-alexandria/Mdosjwr#10296556,10296556
22/06/22,Eastern Company SC,Pyramids,0,3,FT,https://www.sofascore.com/eastern-company-sc-pyramids-fc/cavbsHdjd#10296555,10296555
22/06/22,National Bank,Zamalek,1,2,FT,https://www.sofascore.com/national-bank-of-egypt-zamalek-sc/tXqsBHgc#10296551,10296551
22/06/22,Al Ahly,El Mahalla,2,1,FT,https://www.sofascore.com/ghazl-el-mahalla-al-ahly-fc/kNcsuqy#10296576,10296576
26/06/22,El-Makkasa,Al-Masry,0,2,FT,https://www.sofascore.com/al-masry-misr-el-makkasa/jwrskwr#10296550,10296550
27/06/22,El Gouna,Eastern Company SC,2,3,FT,https://www.sofascore.com/eastern-company-sc-el-gouna-fc/pwrsHdjd#10296546,10296546
27/06/22,Pharco,Al-Ittihad,0,1,FT,https://www.sofascore.com/pharco-fc-al-ittihad-alexandria/MdosdJWb#10296549,10296549
27/06/22,Future FC,El-Gaish,0,1,FT,https://www.sofascore.com/future-fc-talaea-el-gaish/lwrsFqgc#10296544,10296544
28/06/22,Al-Mokawloon,National Bank,1,1,FT,https://www.sofascore.com/national-bank-of-egypt-al-mokawloon/pXqsBHgc#10296545,10296545
28/06/22,El Mahalla,Ismaily,0,0,FT,https://www.sofascore.com/ghazl-el-mahalla-ismaily/qXqsuqy#10296547,10296547
28/06/22,Zamalek,Ceramica Cleopatra,3,2,FT,https://www.sofascore.com/ceramica-cleopatra-zamalek-sc/tXqsxHYc#10296542,10296542
29/06/22,Pyramids,ENPPI,1,0,FT,https://www.sofascore.com/pyramids-fc-enppi/owrscavb#10296548,10296548
29/06/22,Smouha,Al Ahly,3,2,FT,https://www.sofascore.com/smouha-al-ahly-fc/kNcsnwr#10296543,10296543
12/07/22,National Bank,El Mahalla,2,1,FT,https://www.sofascore.com/national-bank-of-egypt-ghazl-el-mahalla/uqysBHgc#10316672,10316672
12/07/22,El-Gaish,Pyramids,2,2,FT,https://www.sofascore.com/pyramids-fc-talaea-el-gaish/lwrscavb#10316671,10316671
12/07/22,Zamalek,Al-Mokawloon,1,0,FT,https://www.sofascore.com/zamalek-sc-al-mokawloon/pXqstXq#10316673,10316673
12/07/22,Al Ahly,Future FC,4,0,FT,https://www.sofascore.com/future-fc-al-ahly-fc/kNcsFqgc#10316674,10316674
13/07/22,Al-Masry,Pharco,0,0,FT,https://www.sofascore.com/pharco-fc-al-masry/kwrsdJWb#10316668,10316668
13/07/22,Ismaily,Smouha,1,0,FT,https://www.sofascore.com/smouha-ismaily/qXqsnwr#10316685,10316685
13/07/22,ENPPI,El Gouna,2,2,FT,https://www.sofascore.com/el-gouna-fc-enppi/owrspwr#10316684,10316684
14/07/22,Eastern Company SC,El-Makkasa,2,1,FT,https://www.sofascore.com/eastern-company-sc-misr-el-makkasa/jwrsHdjd#10316681,10316681
14/07/22,Ceramica Cleopatra,Al-Ittihad,5,0,FT,https://www.sofascore.com/ceramica-cleopatra-al-ittihad-alexandria/MdosxHYc#10316678,10316678
16/07/22,Future FC,Ismaily,1,2,FT,https://www.sofascore.com/future-fc-ismaily/qXqsFqgc#10316679,10316679
16/07/22,El Mahalla,Zamalek,0,2,FT,https://www.sofascore.com/ghazl-el-mahalla-zamalek-sc/tXqsuqy#10316680,10316680
16/07/22,Pyramids,Al Ahly,2,0,FT,https://www.sofascore.com/pyramids-fc-al-ahly-fc/kNcscavb#10316682,10316682
17/07/22,El Gouna,El-Gaish,2,1,FT,https://www.sofascore.com/el-gouna-fc-talaea-el-gaish/lwrspwr#10316693,10316693
17/07/22,Smouha,National Bank,0,1,FT,https://www.sofascore.com/national-bank-of-egypt-smouha/nwrsBHgc#10316692,10316692
17/07/22,Al-Mokawloon,Ceramica Cleopatra,0,1,FT,https://www.sofascore.com/ceramica-cleopatra-al-mokawloon/pXqsxHYc#10316691,10316691
18/07/22,Pharco,Eastern Company SC,1,1,FT,https://www.sofascore.com/eastern-company-sc-pharco-fc/dJWbsHdjd#10316689,10316689
18/07/22,Al-Ittihad,Al-Masry,0,0,FT,https://www.sofascore.com/al-masry-al-ittihad-alexandria/Mdoskwr#10316697,10316697
18/07/22,El-Makkasa,ENPPI,0,2,FT,https://www.sofascore.com/enppi-misr-el-makkasa/jwrsowr#10316696,10316696
21/07/22,Eastern Company SC,Al-Ittihad,2,2,FT,https://www.sofascore.com/eastern-company-sc-al-ittihad-alexandria/MdosHdjd#10316695,10316695
22/07/22,Al-Mokawloon,El Mahalla,1,0,FT,https://www.sofascore.com/ghazl-el-mahalla-al-mokawloon/pXqsuqy#10316688,10316688
22/07/22,Ceramica Cleopatra,Al-Masry,1,4,FT,https://www.sofascore.com/ceramica-cleopatra-al-masry/kwrsxHYc#10316690,10316690
22/07/22,ENPPI,Pharco,0,1,FT,https://www.sofascore.com/pharco-fc-enppi/owrsdJWb#10316694,10316694
23/07/22,El-Gaish,El-Makkasa,0,0,FT,https://www.sofascore.com/talaea-el-gaish-misr-el-makkasa/jwrslwr#10316704,10316704
23/07/22,National Bank,Future FC,1,4,FT,https://www.sofascore.com/national-bank-of-egypt-future-fc/FqgcsBHgc#10316698,10316698
24/07/22,Al Ahly,El Gouna,2,0,FT,https://www.sofascore.com/el-gouna-fc-al-ahly-fc/kNcspwr#10316701,10316701
24/07/22,Ismaily,Pyramids,0,4,FT,https://www.sofascore.com/pyramids-fc-ismaily/qXqscavb#10316699,10316699
24/07/22,Zamalek,Smouha,2,0,FT,https://www.sofascore.com/smouha-zamalek-sc/tXqsnwr#10316707,10316707
26/07/22,Al-Masry,Eastern Company SC,1,2,FT,https://www.sofascore.com/eastern-company-sc-al-masry/kwrsHdjd#10316705,10316705
26/07/22,Ceramica Cleopatra,El Mahalla,None,None,Canceled,https://www.sofascore.com/ceramica-cleopatra-ghazl-el-mahalla/uqysxHYc#10316706,10316706
26/07/22,El Mahalla,Ceramica Cleopatra,0,0,FT,https://www.sofascore.com/ceramica-cleopatra-ghazl-el-mahalla/uqysxHYc#10502103,10502103
26/07/22,Al-Ittihad,ENPPI,2,1,FT,https://www.sofascore.com/enppi-al-ittihad-alexandria/Mdosowr#10316703,10316703
27/07/22,Pyramids,National Bank,1,0,FT,https://www.sofascore.com/national-bank-of-egypt-pyramids-fc/cavbsBHgc#10316700,10316700
27/07/22,Smouha,Al-Mokawloon,1,1,FT,https://www.sofascore.com/smouha-al-mokawloon/pXqsnwr#10316702,10316702
27/07/22,El-Makkasa,Al Ahly,0,1,FT,https://www.sofascore.com/misr-el-makkasa-al-ahly-fc/kNcsjwr#10316710,10316710
28/07/22,El Gouna,Ismaily,0,3,FT,https://www.sofascore.com/el-gouna-fc-ismaily/qXqspwr#10316709,10316709
28/07/22,Pharco,El-Gaish,0,1,FT,https://www.sofascore.com/pharco-fc-talaea-el-gaish/lwrsdJWb#10316714,10316714
28/07/22,Future FC,Zamalek,0,1,FT,https://www.sofascore.com/future-fc-zamalek-sc/tXqsFqgc#10316711,10316711
30/07/22,ENPPI,Al-Masry,1,1,FT,https://www.sofascore.com/enppi-al-masry/kwrsowr#10316708,10316708
31/07/22,Ceramica Cleopatra,Eastern Company SC,0,1,FT,https://www.sofascore.com/eastern-company-sc-ceramica-cleopatra/xHYcsHdjd#10316712,10316712
31/07/22,El Mahalla,Smouha,1,0,FT,https://www.sofascore.com/ghazl-el-mahalla-smouha/nwrsuqy#10316713,10316713
31/07/22,El-Gaish,Al-Ittihad,2,1,FT,https://www.sofascore.com/talaea-el-gaish-al-ittihad-alexandria/Mdoslwr#10316652,10316652
01/08/22,Ismaily,El-Makkasa,1,0,FT,https://www.sofascore.com/misr-el-makkasa-ismaily/qXqsjwr#10316646,10316646
01/08/22,National Bank,El Gouna,1,1,FT,https://www.sofascore.com/national-bank-of-egypt-el-gouna-fc/pwrsBHgc#10316645,10316645
01/08/22,Zamalek,Pyramids,3,0,FT,https://www.sofascore.com/pyramids-fc-zamalek-sc/tXqscavb#10316643,10316643
02/08/22,Al-Mokawloon,Future FC,0,1,FT,https://www.sofascore.com/future-fc-al-mokawloon/pXqsFqgc#10316651,10316651
03/08/22,Al Ahly,Pharco,0,0,FT,https://www.sofascore.com/pharco-fc-al-ahly-fc/kNcsdJWb#10316650,10316650
04/08/22,Eastern Company SC,ENPPI,0,2,FT,https://www.sofascore.com/eastern-company-sc-enppi/owrsHdjd#10316649,10316649
04/08/22,Smouha,Ceramica Cleopatra,1,1,FT,https://www.sofascore.com/ceramica-cleopatra-smouha/nwrsxHYc#10316648,10316648
04/08/22,Al-Masry,El-Gaish,0,0,FT,https://www.sofascore.com/talaea-el-gaish-al-masry/kwrslwr#10316644,10316644
05/08/22,El-Makkasa,National Bank,1,2,FT,https://www.sofascore.com/national-bank-of-egypt-misr-el-makkasa/jwrsBHgc#10316647,10316647
05/08/22,El Gouna,Zamalek,1,4,FT,https://www.sofascore.com/el-gouna-fc-zamalek-sc/tXqspwr#10316658,10316658
06/08/22,Future FC,El Mahalla,2,1,FT,https://www.sofascore.com/future-fc-ghazl-el-mahalla/uqysFqgc#10316660,10316660
06/08/22,Pharco,Ismaily,0,0,FT,https://www.sofascore.com/pharco-fc-ismaily/qXqsdJWb#10316661,10316661
06/08/22,Pyramids,Al-Mokawloon,1,0,FT,https://www.sofascore.com/pyramids-fc-al-mokawloon/pXqscavb#10316659,10316659
07/08/22,Al-Ittihad,Al Ahly,0,3,FT,https://www.sofascore.com/al-ittihad-alexandria-al-ahly-fc/kNcsMdo#10316657,10316657
08/08/22,Ceramica Cleopatra,ENPPI,0,0,FT,https://www.sofascore.com/ceramica-cleopatra-enppi/owrsxHYc#10316655,10316655
08/08/22,El-Gaish,Eastern Company SC,1,1,FT,https://www.sofascore.com/eastern-company-sc-talaea-el-gaish/lwrsHdjd#10316656,10316656
09/08/22,El Mahalla,Pyramids,0,2,FT,https://www.sofascore.com/pyramids-fc-ghazl-el-mahalla/uqyscavb#10316653,10316653
09/08/22,National Bank,Pharco,0,1,FT,https://www.sofascore.com/national-bank-of-egypt-pharco-fc/dJWbsBHgc#10316667,10316667
09/08/22,Zamalek,El-Makkasa,5,0,FT,https://www.sofascore.com/misr-el-makkasa-zamalek-sc/tXqsjwr#10316654,10316654
10/08/22,Al-Mokawloon,El Gouna,0,0,FT,https://www.sofascore.com/el-gouna-fc-al-mokawloon/pXqspwr#10316664,10316664
10/08/22,Smouha,Future FC,1,1,FT,https://www.sofascore.com/future-fc-smouha/nwrsFqgc#10316665,10316665
10/08/22,Al Ahly,Al-Masry,2,0,FT,https://www.sofascore.com/al-masry-al-ahly-fc/kNcskwr#10316662,10316662
11/08/22,Ismaily,Al-Ittihad,1,0,FT,https://www.sofascore.com/ismaily-al-ittihad-alexandria/MdosqXq#10316663,10316663
17/08/22,ENPPI,El-Gaish,0,1,FT,https://www.sofascore.com/enppi-talaea-el-gaish/lwrsowr#10316666,10316666
17/08/22,Eastern Company SC,Al Ahly,0,0,FT,https://www.sofascore.com/eastern-company-sc-al-ahly-fc/kNcsHdjd#10316687,10316687
18/08/22,Al-Masry,Ismaily,4,1,FT,https://www.sofascore.com/al-masry-ismaily/qXqskwr#10316677,10316677
18/08/22,El Gouna,El Mahalla,0,0,FT,https://www.sofascore.com/ghazl-el-mahalla-el-gouna-fc/pwrsuqy#10316669,10316669
18/08/22,Future FC,Ceramica Cleopatra,1,1,FT,https://www.sofascore.com/ceramica-cleopatra-future-fc/FqgcsxHYc#10316676,10316676
19/08/22,El-Makkasa,Al-Mokawloon,0,3,FT,https://www.sofascore.com/misr-el-makkasa-al-mokawloon/pXqsjwr#10316670,10316670
19/08/22,Pharco,Zamalek,0,1,FT,https://www.sofascore.com/pharco-fc-zamalek-sc/tXqsdJWb#10316675,10316675
19/08/22,Pyramids,Smouha,5,1,FT,https://www.sofascore.com/pyramids-fc-smouha/nwrscavb#10316683,10316683
20/08/22,Al-Ittihad,National Bank,3,0,FT,https://www.sofascore.com/national-bank-of-egypt-al-ittihad-alexandria/MdosBHgc#10316686,10316686
22/08/22,Ceramica Cleopatra,El-Gaish,1,1,FT,https://www.sofascore.com/ceramica-cleopatra-talaea-el-gaish/lwrsxHYc#10521386,10521386
22/08/22,El Mahalla,El-Makkasa,1,0,FT,https://www.sofascore.com/ghazl-el-mahalla-misr-el-makkasa/jwrsuqy#10521379,10521379
22/08/22,Future FC,Pyramids,1,0,FT,https://www.sofascore.com/future-fc-pyramids-fc/cavbsFqgc#10601539,10601539
23/08/22,Al-Mokawloon,Pharco,2,0,FT,https://www.sofascore.com/pharco-fc-al-mokawloon/pXqsdJWb#10521376,10521376
23/08/22,Smouha,El Gouna,2,2,FT,https://www.sofascore.com/el-gouna-fc-smouha/nwrspwr#10521367,10521367
23/08/22,National Bank,Al-Masry,2,2,FT,https://www.sofascore.com/national-bank-of-egypt-al-masry/kwrsBHgc#10521390,10521390
23/08/22,Zamalek,Al-Ittihad,1,1,FT,https://www.sofascore.com/zamalek-sc-al-ittihad-alexandria/MdostXq#10521377,10521377
24/08/22,Ismaily,Eastern Company SC,1,1,FT,https://www.sofascore.com/eastern-company-sc-ismaily/qXqsHdjd#10521382,10521382
24/08/22,Al Ahly,ENPPI,2,0,FT,https://www.sofascore.com/enppi-al-ahly-fc/kNcsowr#10521366,10521366
26/08/22,El-Makkasa,Smouha,0,2,FT,https://www.sofascore.com/smouha-misr-el-makkasa/jwrsnwr#10521365,10521365
26/08/22,Al-Ittihad,Al-Mokawloon,0,1,FT,https://www.sofascore.com/al-mokawloon-al-ittihad-alexandria/MdospXq#10521378,10521378
26/08/22,El Gouna,Future FC,2,1,FT,https://www.sofascore.com/future-fc-el-gouna-fc/pwrsFqgc#10521381,10521381
26/08/22,Al-Masry,Zamalek,0,0,FT,https://www.sofascore.com/al-masry-zamalek-sc/tXqskwr#10521370,10521370
26/08/22,Ceramica Cleopatra,Pyramids,0,2,FT,https://www.sofascore.com/ceramica-cleopatra-pyramids-fc/cavbsxHYc#10521374,10521374
27/08/22,ENPPI,Ismaily,2,0,FT,https://www.sofascore.com/enppi-ismaily/qXqsowr#10521368,10521368
27/08/22,Pharco,El Mahalla,1,1,FT,https://www.sofascore.com/pharco-fc-ghazl-el-mahalla/uqysdJWb#10551439,10551439
27/08/22,Eastern Company SC,National Bank,2,3,FT,https://www.sofascore.com/eastern-company-sc-national-bank-of-egypt/BHgcsHdjd#10521618,10521618
27/08/22,El-Gaish,Al Ahly,1,0,FT,https://www.sofascore.com/talaea-el-gaish-al-ahly-fc/kNcslwr#10521373,10521373
29/08/22,Future FC,El-Makkasa,1,0,FT,https://www.sofascore.com/future-fc-misr-el-makkasa/jwrsFqgc#10521620,10521620
30/08/22,Al Ahly,Ceramica Cleopatra,4,0,FT,https://www.sofascore.com/ceramica-cleopatra-al-ahly-fc/kNcsxHYc#10521369,10521369
30/08/22,National Bank,ENPPI,1,1,FT,https://www.sofascore.com/national-bank-of-egypt-enppi/owrsBHgc#10521383,10521383
30/08/22,Smouha,Pharco,0,0,FT,https://www.sofascore.com/pharco-fc-smouha/nwrsdJWb#10521375,10521375
30/08/22,Ismaily,El-Gaish,0,1,FT,https://www.sofascore.com/talaea-el-gaish-ismaily/qXqslwr#10521371,10521371
30/08/22,Al-Mokawloon,Al-Masry,2,1,FT,https://www.sofascore.com/al-masry-al-mokawloon/pXqskwr#10521380,10521380
30/08/22,El Mahalla,Al-Ittihad,1,1,FT,https://www.sofascore.com/ghazl-el-mahalla-al-ittihad-alexandria/Mdosuqy#10521372,10521372
30/08/22,Pyramids,El Gouna,1,3,FT,https://www.sofascore.com/pyramids-fc-el-gouna-fc/pwrscavb#10521384,10521384
30/08/22,Zamalek,Eastern Company SC,1,2,FT,https://www.sofascore.com/eastern-company-sc-zamalek-sc/tXqsHdjd#10521389,10521389
